"","reg","site","connectance","web asymmetry","links per species","number of compartments","compartment diversity","cluster coefficient","nestedness","NODF","weighted nestedness","weighted NODF","interaction strength asymmetry","specialisation asymmetry","linkage density","weighted connectance","Fisher alpha","Shannon diversity","interaction evenness","Alatalo interaction evenness","H2","number.of.species.HL","number.of.species.LL","mean.number.of.shared.partners.HL","mean.number.of.shared.partners.LL","cluster.coefficient.HL","cluster.coefficient.LL","weighted.cluster.coefficient.HL","weighted.cluster.coefficient.LL","niche.overlap.HL","niche.overlap.LL","togetherness.HL","togetherness.LL","C.score.HL","C.score.LL","V.ratio.HL","V.ratio.LL","discrepancy.HL","discrepancy.LL","extinction.slope.HL","extinction.slope.LL","robustness.HL","robustness.LL","functional.complementarity.HL","functional.complementarity.LL","partner.diversity.HL","partner.diversity.LL","generality.HL","vulnerability.LL","consumer_degree","consumer_normalised.degree","resource_degree","resource_normalised.degree"
"289","ind","Xe Pian",0.385714285714286,-0.473684210526316,1.42105263157895,2,1.40003292973449,0.285714285714286,31.0494945990707,44.5544554455446,0.248195111133222,0,0,0.0928932571323474,5.22222222222222,0.274853801169591,4294967309.5,3.29583686600433,0.775765695435852,1,0,5,14,1.7,1.06593406593407,0.385714285714286,0.385714285714286,0.105926860025221,0.789473684210526,0.213809523809524,0.487179487179487,0.1275,0.399267399267399,0.58625,0.362637362637363,5.08108108108108,0.796178343949045,6,5,2.1033169583663,3.8313149910696,0.672037398758775,0.777390095836369,11.6939296135968,9.32514973392888,1.33692234553359,0.56144178981944,5.4,1.92857142857143,4,0.285714285714286,2,0.4
"290","ind","Xishuangbanna",0.232954545454545,-0.466666666666667,1.36666666666667,3,2.07481337521643,0.181818181818182,37.4330995770134,21.7503217503218,0.243406342425779,0,0,0.164852080657563,5.02439024390244,0.167479674796748,4294967316.5,3.71357206670431,0.718225231964364,1,0,8,22,0.928571428571429,0.601731601731602,0.232954545454545,0.232954545454545,0.0811036789297659,0.654867256637168,0.13581271669507,0.284178519892806,0.0867768595041322,0.195075757575758,0.744342778433688,0.628697691197691,3.7063829787234,0.626072041166381,18,19,1.77880193352478,3.88340658733668,0.643504384196037,0.779941241560543,17.208577609266,14.4697741092734,1.34330413727306,0.522537272593968,5.125,1.86363636363636,4,0.181818181818182,2,0.25
"291","mad","Ambato Atsinanana",0.533333333333333,-0.25,1,1,NA,0.4,1.01498202356902,76.9230769230769,1,0,0,-1,2.875,0.359375,2147483652,2.07944154167984,0.767874074429446,1,0,3,5,1.33333333333333,1.1,0.533333333333333,0.533333333333333,0,0,0.523809523809524,0.73,0.166666666666667,0.45,0,0,3.25,1.6,0,0,1.48272046434178,2.75732536729504,0.561,0.743111306234596,4.73205080756888,3.62132034355964,0.767528364331349,0.358351893845611,2.66666666666667,1.6,2,0.4,1,0.333333333333333
"292","mad","Ambatofotsy",1,-0.666666666666667,0.833333333333333,1,NA,1,NA,NA,NA,NA,NA,NA,3,0.5,2147483650.5,1.6094379124341,1,1,NA,1,5,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0.498968992368306,NA,0.531481474595331,0,0,1.6094379124341,0,5,1,5,1,1,1
"293","mad","Ambatotsirongorongo",0.5,-0.454545454545455,1.09090909090909,1,NA,0.375,5.30398106886756,64.5161290322581,1,0,0,-1,4,0.363636363636364,1073741872.66667,2.484906649788,0.781895708014468,1,0,3,8,1.66666666666667,1.10714285714286,0.5,0.5,0,0,0.422558922558923,0.777380952380952,0.111111111111111,0.571428571428571,0,0,5.57142857142857,1.45454545454545,0,0,1.56296800501416,2.59044819211695,0.571875,0.710610732210359,6.29603285093748,3.59173366053299,1.05935127678265,0.3106133312235,4,1.5,3,0.375,1,0.333333333333333
"294","mad","Ambatovaky",1,-0.714285714285714,0.857142857142857,1,NA,1,NA,NA,NA,NA,NA,NA,3.5,0.5,1073741869.66667,1.79175946922805,1,1,NA,1,6,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0.392763776594099,NA,0.44345240023751,0,0,1.79175946922805,0,6,1,6,1,1,1
"295","mad","Ambia",1,-0.6,0.8,1,NA,1,NA,NA,NA,NA,NA,NA,2.5,0.5,2147483650,1.38629436111989,1,1,NA,1,4,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0.688322373356353,NA,0.666666666666667,0,0,1.38629436111989,0,4,1,4,1,1,1
"296","mad","Ambohidray",1,-0.714285714285714,0.857142857142857,1,NA,1,NA,NA,NA,NA,NA,NA,3.5,0.5,1073741869.66667,1.79175946922805,1,1,NA,1,6,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0.392763776594099,NA,0.44345240023751,0,0,1.79175946922805,0,6,1,6,1,1,1
"297","mad","Ambohijanahary",0.625,-0.333333333333333,0.833333333333333,1,NA,0.625,0.201205855300239,57.1428571428571,1,0,NA,NA,2.4,0.4,2147483650.5,1.6094379124341,0.773976031629121,1,0,2,4,1,1,0.625,0.625,NA,NA,0.4,0.833333333333333,NA,0.5,NA,0,3,1,0,0,1.39927031709643,1.9760691037942,0.6175,0.648333333333333,3.46410161513775,2,0.693147180559945,0.173286795139986,2.5,1.25,2.5,0.625,1,0.5
"298","mad","Ambohitantely",1,-0.6,0.8,1,NA,1,NA,NA,NA,NA,NA,NA,2.5,0.5,2147483650,1.38629436111989,1,1,NA,1,4,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0.688322373356353,NA,0.666666666666667,0,0,1.38629436111989,0,4,1,4,1,1,1
"299","mad","Analalava",0.571428571428571,-0.555555555555556,0.888888888888889,1,NA,0.571428571428571,8.15259794096091,31.8181818181818,1,0,NA,-1,3.75,0.416666666666667,2147483652,2.07944154167984,0.787948605111581,1,0,2,7,1,1,0.571428571428571,0.571428571428571,NA,NA,0.25,0.904761904761905,NA,0.714285714285714,NA,0,6,1,0,0,1.23771344379627,1.37180889278575,0.58,0.569311251517107,4.89897948556636,2,0.972955074527657,0.0990210257942779,4,1.14285714285714,4,0.571428571428571,1,0.5
"300","mad","Analamazaotra",0.466666666666667,-0.538461538461538,1.07692307692308,1,NA,0.3,9.06213937476482,54.1666666666667,1,0,0,-1,4.78571428571428,0.368131868131868,4294967303,2.63905732961526,0.775920075631,1,0,3,10,1.66666666666667,1.06666666666667,0.466666666666667,0.466666666666667,0,0,0.381118881118881,0.80962962962963,0.111111111111111,0.644444444444444,0,0,7.44444444444444,1.46666666666667,0,0,1.31356175905758,2.50726756189921,0.58725,0.704010576508756,7.05996487343769,3.64433220813593,1.13373246055405,0.2484906649788,4.66666666666667,1.4,3,0.3,1,0.333333333333333
"301","mad","Analamera",0.476190476190476,-0.4,1,1,NA,0.285714285714286,6.90160931625702,58.3333333333333,1,0,0,-1,3.6,0.36,2147483653,2.30258509299405,0.756304195516401,1,0,3,7,1.33333333333333,1.04761904761905,0.476190476190476,0.476190476190476,0,0,0.453703703703704,0.792063492063492,0.166666666666667,0.595238095238095,0,0,5.16666666666667,1.625,0,0,1.57580421233738,2.18704072701931,0.610714285714286,0.681625600934132,5.68555772028297,3.69035593728849,0.87968577653842,0.255965638461151,3.33333333333333,1.42857142857143,2,0.285714285714286,1,0.333333333333333
"302","mad","Analavelona",1,-0.75,0.875,1,NA,1,NA,NA,NA,NA,NA,NA,4,0.5,536870961.21429,1.94591014905531,1,1,NA,1,7,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0.324863475886444,NA,0.379993275813448,0,0,1.94591014905531,0,7,1,7,1,1,1
"303","mad","Andohahela Parcel 1",0.583333333333333,-0.5,0.875,1,NA,0.583333333333333,5.58108653411331,37.5,1,0,NA,-1,3.28571428571429,0.410714285714286,536870961.21429,1.94591014905531,0.783091851446946,1,0,2,6,1,1,0.583333333333333,0.583333333333333,NA,NA,0.285714285714286,0.888888888888889,NA,0.666666666666667,NA,0,5,1,0,0,1.22071159880217,1.51945135297778,0.558333333333333,0.593020840633112,4.47213595499958,2,0.895879734614027,0.115524530093324,3.5,1.16666666666667,3.5,0.583333333333333,1,0.5
"304","mad","Andohahela Parcel 2",1,-0.714285714285714,0.857142857142857,1,NA,1,NA,NA,NA,NA,NA,NA,3.5,0.5,1073741869.66667,1.79175946922805,1,1,NA,1,6,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0.392763776594099,NA,0.44345240023751,0,0,1.79175946922805,0,6,1,6,1,1,1
"305","mad","Andrafiamena-Andavakoera",0.5625,-0.6,0.9,1,NA,0.5625,10.1301258107741,27.5862068965517,1,0,NA,-1,4.22222222222222,0.422222222222222,2147483652.5,2.19722457733622,0.792481250360578,1,0,2,8,1,1,0.5625,0.5625,NA,NA,0.222222222222222,0.916666666666667,NA,0.75,NA,0,7,1,0,0,1.17245616712524,1.20880882329063,0.55375,0.541751413070691,5.29150262212918,2,1.03972077083992,0.0866433975699932,4.5,1.125,4.5,0.5625,1,0.5
"306","mad","Andranomena",0.555555555555556,-0.636363636363636,0.909090909090909,1,NA,0.555555555555556,11.84986175013,24.3243243243243,1,0,NA,-1,4.7,0.427272727272727,2147483653,2.30258509299405,0.796639770196912,1,0,2,9,1,1,0.555555555555556,0.555555555555556,NA,NA,0.2,0.925925925925926,NA,0.777777777777778,NA,0,8,1,0,0,1.19001084676359,1.81733171062758,0.537777777777778,0.639731147639722,5.65685424949238,2,1.09861228866811,0.0770163533955495,5,1.11111111111111,5,0.555555555555556,1,0.5
"307","mad","Andreba",1,-0.333333333333333,0.666666666666667,1,NA,1,NA,NA,NA,NA,NA,NA,1.5,0.5,268435505.000009,0.693147180559945,1,1,NA,1,2,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,1,0,0,0.693147180559945,0,2,1,2,1,1,1
"308","mad","Andringitra",0.416666666666667,-0.6,1,1,NA,0.166666666666667,16.5206431004252,34.7826086956522,1,0,0,-1,5.73333333333333,0.382222222222222,4294967303.5,2.70805020110221,0.755695797234693,1,0,3,12,1.33333333333333,1.01515151515152,0.416666666666667,0.416666666666667,0,0,0.368742368742369,0.870707070707071,0.166666666666667,0.757575757575758,0,0,10.0909090909091,1.64516129032258,0,0,1.33925750133463,1.85321376333361,0.5625,0.652484582882308,7.47890245052378,3.75311556795108,1.05935127678265,0.149313289102338,5,1.25,2,0.166666666666667,1,0.333333333333333
"309","mad","Angavo",1,-0.714285714285714,0.857142857142857,1,NA,1,NA,NA,NA,NA,NA,NA,3.5,0.5,1073741869.66667,1.79175946922805,1,1,NA,1,6,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0.392763776594099,NA,0.44345240023751,0,0,1.79175946922805,0,6,1,6,1,1,1
"310","mad","Anjanaharibe-Sud",0.444444444444444,-0.5,1,1,NA,0.222222222222222,11.4992308735276,46.1538461538462,1,0,0,-1,4.41666666666667,0.368055555555556,1073741872.66667,2.484906649788,0.753953169047638,1,0,3,9,1.33333333333333,1.02777777777778,0.444444444444444,0.444444444444444,0,0,0.41010101010101,0.832407407407407,0.166666666666667,0.680555555555556,0,0,7.125,1.63636363636364,0,0,1.26803147554304,2.56070916626504,0.545833333333333,0.717475027179971,6.47417843581078,3.72487373415292,0.963457252632055,0.199084385469784,4,1.33333333333333,2,0.222222222222222,1,0.333333333333333
"311","mad","Anjozorobe",0.466666666666667,-0.538461538461538,1.07692307692308,1,NA,0.3,9.06213937476482,54.1666666666667,1,0,0,-1,4.78571428571428,0.368131868131868,4294967303,2.63905732961526,0.775920075631,1,0,3,10,1.66666666666667,1.06666666666667,0.466666666666667,0.466666666666667,0,0,0.381118881118881,0.80962962962963,0.111111111111111,0.644444444444444,0,0,7.44444444444444,1.46666666666667,0,0,1.4105379585894,2.60959969813439,0.561,0.7173414105366,7.05996487343769,3.64433220813593,1.13373246055405,0.2484906649788,4.66666666666667,1.4,3,0.3,1,0.333333333333333
"312","mad","Ankarafantsika",1,-0.8,0.9,1,NA,1,NA,NA,NA,NA,NA,NA,5,0.5,2147483652.5,2.19722457733622,1,1,NA,1,9,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0.243014351761112,NA,0.295567926020304,0,0,2.19722457733622,0,9,1,9,1,1,1
"313","mad","Ankarana",0.476190476190476,-0.4,1,1,NA,0.285714285714286,6.90160931625702,58.3333333333333,1,0,0,-1,3.6,0.36,2147483653,2.30258509299405,0.756304195516401,1,0,3,7,1.33333333333333,1.04761904761905,0.476190476190476,0.476190476190476,0,0,0.453703703703704,0.792063492063492,0.166666666666667,0.595238095238095,0,0,5.16666666666667,1.625,0,0,1.51458816547978,2.06382773839811,0.594642857142857,0.672612880478,5.68555772028297,3.69035593728849,0.87968577653842,0.255965638461151,3.33333333333333,1.42857142857143,2,0.285714285714286,1,0.333333333333333
"314","mad","Ankorabe",1,-0.75,0.875,1,NA,1,NA,NA,NA,NA,NA,NA,4,0.5,536870961.21429,1.94591014905531,1,1,NA,1,7,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0.324863475886444,NA,0.379993275813448,0,0,1.94591014905531,0,7,1,7,1,1,1
"315","mad","Antrema",1,-0.666666666666667,0.833333333333333,1,NA,1,NA,NA,NA,NA,NA,NA,3,0.5,2147483650.5,1.6094379124341,1,1,NA,1,5,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0.498968992368306,NA,0.531481474595331,0,0,1.6094379124341,0,5,1,5,1,1,1
"316","mad","APMC Nosy Iranja Ankazoberavina Baie de russe",1,-0.6,0.8,1,NA,1,NA,NA,NA,NA,NA,NA,2.5,0.5,2147483650,1.38629436111989,1,1,NA,1,4,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0.688322373356353,NA,0.666666666666667,0,0,1.38629436111989,0,4,1,4,1,1,1
"317","mad","Baie de Baly",1,-0.75,0.875,1,NA,1,NA,NA,NA,NA,NA,NA,4,0.5,536870961.21429,1.94591014905531,1,1,NA,1,7,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0.324863475886444,NA,0.379993275813448,0,0,1.94591014905531,0,7,1,7,1,1,1
"318","mad","Beanka",1,-0.8,0.9,1,NA,1,NA,NA,NA,NA,NA,NA,5,0.5,2147483652.5,2.19722457733622,1,1,NA,1,9,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0.243014351761112,NA,0.295567926020304,0,0,2.19722457733622,0,9,1,9,1,1,1
"319","mad","Behara-Tranomaro",1,-0.75,0.875,1,NA,1,NA,NA,NA,NA,NA,NA,4,0.5,536870961.21429,1.94591014905531,1,1,NA,1,7,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0.324863475886444,NA,0.379993275813448,0,0,1.94591014905531,0,7,1,7,1,1,1
"320","mad","Bemanevika",0.666666666666667,-0.5,1,1,NA,0.666666666666667,0.419579555385132,56.25,1,0,0,NA,3.25,0.40625,2147483652,2.07944154167984,0.836828836953389,1,0,2,6,2,1.06666666666667,0.666666666666667,0.666666666666667,0,NA,0.5,0.822222222222222,NA,0.4,NA,0,4,1,0,0,1.43633628072615,3.59858805541816,0.64,0.794442868116914,4,2,1.242453324894,0.231049060186648,4,1.33333333333333,4,0.666666666666667,1,0.5
"321","mad","Bemaraha",0.666666666666667,-0.636363636363636,1.09090909090909,1,NA,0.666666666666667,1.49953027007796,51.3513513513514,1,0,0,NA,4.5,0.409090909090909,1073741872.66667,2.484906649788,0.859718699852197,1,0,2,9,3,1.08333333333333,0.666666666666667,0.666666666666667,0,NA,0.5,0.833333333333333,NA,0.416666666666667,NA,0,6,1,0,0,1.47367202769065,5.68910102689369,0.646666666666667,0.847231990338938,4.89897948556636,2,1.64791843300216,0.231049060186648,6,1.33333333333333,6,0.666666666666667,1,0.5
"322","mad","Bemarivo",1,-0.75,0.875,1,NA,1,NA,NA,NA,NA,NA,NA,4,0.5,536870961.21429,1.94591014905531,1,1,NA,1,7,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0.324863475886444,NA,0.379993275813448,0,0,1.94591014905531,0,7,1,7,1,1,1
"323","mad","Berenty",1,-0.75,0.875,1,NA,1,NA,NA,NA,NA,NA,NA,4,0.5,536870961.21429,1.94591014905531,1,1,NA,1,7,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0.324863475886444,NA,0.379993275813448,0,0,1.94591014905531,0,7,1,7,1,1,1
"324","mad","Betampona",0.642857142857143,-0.555555555555556,1,1,NA,0.642857142857143,1.78646634903911,50,1,0,0,NA,3.66666666666667,0.407407407407407,2147483652.5,2.19722457733622,0.832579327731599,1,0,2,7,2,1.04761904761905,0.642857142857143,0.642857142857143,0,NA,0.444444444444445,0.841269841269841,NA,0.476190476190476,NA,0,5,1,0,0,1.3930048703112,4.45119568868602,0.65,0.815263456758117,4.47213595499958,2,1.31952866480763,0.198042051588556,4.5,1.28571428571429,4.5,0.642857142857143,1,0.5
"325","mad","Beteny",1,-0.6,0.8,1,NA,1,NA,NA,NA,NA,NA,NA,2.5,0.5,2147483650,1.38629436111989,1,1,NA,1,4,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0.688322373356353,NA,0.666666666666667,0,0,1.38629436111989,0,4,1,4,1,1,1
"326","mad","Beza Mahafaly",1,-0.75,0.875,1,NA,1,NA,NA,NA,NA,NA,NA,4,0.5,536870961.21429,1.94591014905531,1,1,NA,1,7,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0.324863475886444,NA,0.379993275813448,0,0,1.94591014905531,0,7,1,7,1,1,1
"327","mad","Bombetoka-Belemboka",1,-0.6,0.8,1,NA,1,NA,NA,NA,NA,NA,NA,2.5,0.5,2147483650,1.38629436111989,1,1,NA,1,4,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0.688322373356353,NA,0.666666666666667,0,0,1.38629436111989,0,4,1,4,1,1,1
"328","mad","Bora",1,-0.714285714285714,0.857142857142857,1,NA,1,NA,NA,NA,NA,NA,NA,3.5,0.5,1073741869.66667,1.79175946922805,1,1,NA,1,6,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0.392763776594099,NA,0.44345240023751,0,0,1.79175946922805,0,6,1,6,1,1,1
"329","mad","Cap Ste Marie",1,-0.5,0.75,1,NA,1,NA,NA,NA,NA,NA,NA,2,0.5,536870956.16667,1.09861228866811,1,1,NA,1,3,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,1.11914119131633,NA,0.75,0,0,1.09861228866811,0,3,1,3,1,1,1
"330","mad","Complexe Kalabenono",1,-0.75,0.875,1,NA,1,NA,NA,NA,NA,NA,NA,4,0.5,536870961.21429,1.94591014905531,1,1,NA,1,7,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0.324863475886444,NA,0.379993275813448,0,0,1.94591014905531,0,7,1,7,1,1,1
"331","mad","Complexe Mahavavy Kinkony",1,-0.777777777777778,0.888888888888889,1,NA,1,NA,NA,NA,NA,NA,NA,4.5,0.5,2147483652,2.07944154167984,1,1,NA,1,8,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0.27770352012007,NA,0.33252093359153,0,0,2.07944154167984,0,8,1,8,1,1,1
"332","mad","Complexe Mangoky",0.611111111111111,-0.636363636363636,1,1,NA,0.611111111111111,4.83028871024785,40.5405405405405,1,0,0,-1,4.54545454545455,0.413223140495868,4294967301.5,2.39789527279837,0.829614829389194,1,0,2,9,2,1.02777777777778,0.611111111111111,0.611111111111111,0,NA,0.363636363636364,0.87037037037037,NA,0.583333333333333,NA,0,7,1,0,0,1.27199574040174,3.74016732089447,0.58,0.787947523108724,5.29150262212918,2,1.44518587894808,0.154032706791099,5.5,1.22222222222222,5.5,0.611111111111111,1,0.5
"333","mad","Complexe Tsimemb",1,-0.75,0.875,1,NA,1,NA,NA,NA,NA,NA,NA,4,0.5,536870961.21429,1.94591014905531,1,1,NA,1,7,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0.324863475886444,NA,0.379993275813448,0,0,1.94591014905531,0,7,1,7,1,1,1
"334","mad","Corridor Ankeniheny Zahamena",0.433333333333333,-0.538461538461538,1,1,NA,0.2,13.4313535104073,41.6666666666667,1,0,0,-1,4.84615384615385,0.372781065088757,4294967302.5,2.56494935746154,0.754131286614143,1,0,3,10,1.33333333333333,1.02222222222222,0.433333333333333,0.433333333333333,0,0,0.393939393939394,0.847407407407407,0.166666666666667,0.711111111111111,0,0,8.11111111111111,1.64,0,0,1.41554791826975,2.27829058066292,0.57,0.686149000511984,6.82842712474619,3.73637966644106,0.998577424517997,0.179175946922806,4.33333333333333,1.3,2,0.2,1,0.333333333333333
"335","mad","Corridor Bongolava",1,-0.818181818181818,0.909090909090909,1,NA,1,NA,NA,NA,NA,NA,NA,5.5,0.5,2147483653,2.30258509299405,1,1,NA,1,10,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0.216409525827741,NA,0.266012616126382,0,0,2.30258509299405,0,10,1,10,1,1,1
"336","mad","Corridor dAndohahela",0.555555555555556,-0.5,1.25,1,NA,0.444444444444444,2.51428570984823,69.2307692307692,1,0,0,-1,4.4,0.366666666666667,4294967303.5,2.70805020110221,0.821657840239309,1,0,3,9,2.66666666666667,1.19444444444444,0.555555555555555,0.555555555555556,0.117647058823529,0.714285714285714,0.548562548562548,0.746296296296296,0.166666666666667,0.444444444444444,0,0,5.57142857142857,1.58823529411765,0,0,1.86869194802828,4.77288313947381,0.629166666666667,0.821612238568388,6.29603285093748,3.59173366053299,1.42555537300535,0.398168770939568,5,1.66666666666667,4,0.444444444444444,1,0.333333333333333
"337","mad","Corridor Fandriana Marolambo",0.523809523809524,-0.4,1.1,1,NA,0.428571428571429,3.10393257827215,70.8333333333333,1,0,0,-1,3.63636363636364,0.363636363636364,4294967301.5,2.39789527279837,0.787609656965256,1,0,3,7,1.66666666666667,1.14285714285714,0.523809523809524,0.523809523809524,0,0,0.45,0.758730158730159,0.111111111111111,0.523809523809524,0,0,4.66666666666667,1.44444444444444,0,0,1.29721920070671,2.8174757541705,0.548571428571428,0.72356700020225,5.86370330515627,3.55228474983079,1.01484081257447,0.354986664255429,3.66666666666667,1.57142857142857,3,0.428571428571429,1,0.333333333333333
